Genero,Casado,Graduado,Gastoscore,Experiencia_laboral,Profesion_Artista,Profesion_Construccion,Profesion_Ejecutivo,Profesion_Funcionario,Profesion_Ingeniero,Profesion_Medico,Profesion_Negocios/empresa,Profesion_Otros,Profesion_Servicios,Generacion,Provincia_Este,Provincia_Norte,Provincia_Oeste,Provincia_Sur,Edad,Family_Size,Ingresos_anuales_brutos,Dias_cliente,per_capita_income,client_longevity,socioeconomic_index,marital_education_interaction,Cluster
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,45,3,110491,262,36830.333333333336,5.695652173913044,0.5,1.0,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,29,3,22225,582,7408.333333333333,19.4,0.5,0.0,4
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,50,2,124972,558,62486.0,10.941176470588236,0.0,1.0,0
1,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,44,1,57768,259,57768.0,5.7555555555555555,0.0,0.0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,29,2,20355,394,10177.5,13.133333333333333,0.0,0.0,4
1,0,1,0,2,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,69,1,104637,495,104637.0,7.071428571428571,0.5,0.0,0
1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,44,4,39572,219,9893.0,4.866666666666666,0.0,0.0,2
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,39,1,18453,355,18453.0,8.875,0.0,0.0,1
0,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,58,1,58222,323,58222.0,5.47457627118644,0.0,0.0,0
1,0,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,45,1,33280,173,33280.0,3.760869565217391,1.0,0.0,2
1,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,85,2,55784,230,27892.0,2.6744186046511627,1.5,0.0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,0,0,1,0,35,4,22178,309,5544.5,8.583333333333334,0.5,0.0,1
0,1,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,33,1,23180,109,23180.0,3.2058823529411766,0.0,1.0,1
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,66,4,128509,563,32127.25,8.402985074626866,1.0,1.0,2
1,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,65,2,79895,481,39947.5,7.287878787878788,0.5,1.0,2
0,1,0,1,2,0,0,0,0,0,0,0,1,0,,0,1,0,0,79,3,88121,136,29373.666666666668,1.7,0.5,0.0,2
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,69,1,99055,159,99055.0,2.2714285714285714,0.0,0.0,0
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,46,2,28957,544,14478.5,11.574468085106384,0.0,0.0,2
1,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,41,1,46573,116,46573.0,2.761904761904762,0.5,0.0,1
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,58,2,97127,470,48563.5,7.966101694915254,2.0,0.0,3
0,1,0,2,2,0,0,1,0,0,0,0,0,0,,1,0,0,0,89,2,106665,108,53332.5,1.2,2.0,0.0,3
1,1,1,2,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,84,3,112174,527,37391.333333333336,6.2,1.5,1.0,3
1,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,44,1,107544,192,107544.0,4.266666666666667,0.0,0.0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,31,2,25485,180,12742.5,5.625,0.5,0.0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,30,2,23513,335,11756.5,10.806451612903226,1.0,0.0,4
1,0,1,0,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,45,1,70449,383,70449.0,8.326086956521738,0.5,0.0,0
0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,32,1,27413,332,27413.0,10.06060606060606,0.0,0.0,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,47,1,118941,471,118941.0,9.8125,0.0,0.0,0
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,63,4,67119,540,16779.75,8.4375,0.5,1.0,2
1,1,0,1,2,0,0,0,0,1,0,0,0,0,2.0,0,0,1,0,43,2,114028,555,57014.0,12.613636363636363,1.0,0.0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,34,1,25380,184,25380.0,5.257142857142857,0.5,0.0,1
0,0,1,0,2,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,75,1,91929,130,91929.0,1.7105263157894737,0.5,0.0,0
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,51,4,65742,523,16435.5,10.057692307692308,2.0,0.0,3
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,35,4,20755,586,5188.75,16.27777777777778,0.5,0.0,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,56,3,50662,261,16887.333333333332,4.578947368421052,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,4,16433,515,4108.25,23.40909090909091,0.5,0.0,4
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,29,4,18458,106,4614.5,3.533333333333333,0.5,,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,35,5,21865,111,4373.0,3.0833333333333335,0.5,0.0,1
0,1,1,2,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,68,2,102175,255,51087.5,3.6956521739130435,2.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,52,2,31763,589,15881.5,11.11320754716981,0.5,1.0,2
1,1,0,0,2,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,46,2,58123,421,29061.5,8.957446808510639,1.0,0.0,2
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,35,5,20138,182,4027.6,5.055555555555555,0.5,0.0,1
0,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0,0,1,0,31,2,26779,83,13389.5,2.59375,0.5,1.0,1
1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,53,1,50468,170,50468.0,3.1481481481481484,0.0,0.0,0
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,67,2,98252,244,49126.0,3.588235294117647,0.5,1.0,2
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,0,0,0,28,4,21228,46,5307.0,1.5862068965517242,1.0,0.0,1
0,1,1,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,81,2,108948,108,54474.0,1.3170731707317074,1.5,1.0,3
0,1,0,0,2,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,42,2,128907,297,64453.5,6.906976744186046,0.0,0.0,0
0,1,1,2,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,31,2,23010,436,11505.0,13.625,1.5,1.0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,30,1,22187,110,22187.0,3.5483870967741935,0.5,,1
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,62,4,75986,317,18996.5,5.031746031746032,2.0,1.0,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,1,0,28,3,31619,284,10539.666666666666,9.793103448275861,1.0,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,68,3,61611,78,20537.0,1.1304347826086956,0.5,1.0,2
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,41,2,88631,314,44315.5,7.476190476190476,0.0,0.0,0
1,1,1,1,2,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,55,2,90044,222,45022.0,3.9642857142857144,1.5,1.0,3
1,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,53,1,119381,579,119381.0,10.722222222222221,0.0,1.0,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,53,1,97401,251,97401.0,4.648148148148148,0.0,0.0,0
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,53,4,22887,260,5721.75,4.814814814814815,1.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,43,2,47985,541,23992.5,12.295454545454545,0.5,1.0,4
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,40,2,21049,193,10524.5,4.7073170731707314,0.5,1.0,1
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,69,1,82782,333,82782.0,4.757142857142857,0.0,1.0,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,40,4,79979,396,19994.75,9.658536585365853,0.5,1.0,4
0,1,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,41,2,53709,288,26854.5,6.857142857142857,0.0,1.0,1
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,64,4,37050,196,9262.5,3.0153846153846153,1.0,1.0,2
0,0,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,46,3,36230,219,12076.666666666666,4.659574468085107,0.0,0.0,2
0,1,0,2,2,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,43,2,62302,96,31151.0,2.1818181818181817,2.0,0.0,3
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0,0,1,0,31,1,22492,260,22492.0,8.125,1.0,0.0,1
0,1,1,0,2,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,44,1,111293,337,111293.0,7.488888888888889,0.5,1.0,0
1,1,1,0,2,0,0,0,0,0,0,0,0,1,,1,0,0,0,97,2,98897,293,49448.5,2.989795918367347,0.5,1.0,0
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,63,2,33695,323,16847.5,5.046875,2.0,1.0,3
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,56,3,73124,507,24374.666666666668,8.894736842105264,0.5,1.0,2
1,0,0,1,2,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,47,5,89177,133,17835.4,2.7708333333333335,1.0,,2
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,1,31,4,30379,526,7594.75,16.4375,1.0,0.0,4
1,1,0,1,2,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,46,4,121125,465,30281.25,9.893617021276595,0.5,0.0,2
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,35,4,19290,225,4822.5,6.25,0.5,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,20,7,18513,553,2644.714285714286,26.333333333333332,0.5,0.0,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,30,2,20017,181,10008.5,5.838709677419355,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,68,3,100783,569,33594.333333333336,8.246376811594203,0.5,1.0,2
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,75,1,61907,579,61907.0,7.618421052631579,0.0,0.0,0
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,46,2,109963,257,54981.5,5.468085106382978,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,20,4,23005,403,5751.25,19.19047619047619,0.5,0.0,4
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,51,2,111549,304,55774.5,5.846153846153846,0.0,1.0,0
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,53,4,32976,161,8244.0,2.9814814814814814,1.0,1.0,3
0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,39,2,27669,171,13834.5,4.275,0.0,1.0,1
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,62,2,107374,597,53687.0,9.476190476190476,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,28,5,27767,111,5553.4,3.8275862068965516,0.5,0.0,1
1,1,1,0,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,97,1,123084,269,123084.0,2.7448979591836733,0.5,1.0,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,28,3,31730,302,10576.666666666666,10.413793103448276,1.0,0.0,1
1,1,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,47,1,112382,492,112382.0,10.25,1.0,1.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,28,4,28163,101,7040.75,3.4827586206896552,0.5,0.0,1
1,1,0,0,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,86,1,111919,110,111919.0,1.264367816091954,0.5,0.0,0
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,58,6,79736,70,13289.333333333334,1.1864406779661016,0.5,1.0,2
0,1,1,1,1,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,36,2,31493,210,15746.5,5.675675675675675,1.5,1.0,1
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,54,1,67079,231,67079.0,4.2,0.0,0.0,0
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,34,4,20571,186,5142.75,5.314285714285714,0.5,0.0,1
0,1,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,72,1,122150,163,122150.0,2.232876712328767,1.0,1.0,0
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,62,4,108609,211,27152.25,3.3492063492063493,0.5,1.0,2
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,56,2,84641,377,42320.5,6.614035087719298,0.5,1.0,2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,1,0,21,2,14815,440,7407.5,20.0,1.0,0.0,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,45,3,115888,572,38629.333333333336,12.434782608695652,0.5,1.0,2
1,0,1,0,2,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,63,2,106524,384,53262.0,6.0,1.0,0.0,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,39,2,31454,289,15727.0,7.225,0.5,1.0,1
1,0,0,0,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,44,1,22689,345,22689.0,7.666666666666667,0.5,0.0,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,29,5,24630,182,4926.0,6.066666666666666,0.5,0.0,1
0,1,1,0,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,95,2,65809,514,32904.5,5.354166666666667,0.5,1.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,57,2,28268,249,14134.0,4.293103448275862,0.5,1.0,2
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,55,2,86003,241,43001.5,4.303571428571429,1.0,1.0,2
1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,40,2,66164,190,33082.0,4.634146341463414,0.0,0.0,1
0,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,90,2,39883,140,19941.5,1.5384615384615385,1.5,0.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,45,2,26422,134,13211.0,2.9130434782608696,0.5,1.0,2
0,1,1,1,1,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,40,2,79076,584,39538.0,14.24390243902439,0.5,1.0,4
0,1,0,2,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,24,9,18293,69,2032.5555555555557,2.76,2.0,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,25,7,23520,464,3360.0,17.846153846153847,0.5,,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,30,4,26476,327,6619.0,10.548387096774194,0.5,0.0,4
1,0,1,0,2,0,0,0,0,0,0,0,0,1,,0,0,1,0,83,2,107014,195,53507.0,2.3214285714285716,0.5,0.0,0
0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,0,1,35,3,22501,489,7500.333333333333,13.583333333333334,0.5,0.0,4
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,56,2,104235,409,52117.5,7.175438596491228,0.5,1.0,2
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,64,4,109945,214,27486.25,3.292307692307692,0.5,1.0,2
1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,1,0,0,0,33,3,18858,86,6286.0,2.5294117647058822,0.5,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,55,2,88729,188,44364.5,3.357142857142857,0.5,1.0,2
0,1,1,1,2,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,61,4,86601,296,21650.25,4.774193548387097,0.5,1.0,2
1,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,33,1,30220,288,30220.0,8.470588235294118,0.5,0.0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,32,1,28304,118,28304.0,3.5757575757575757,0.0,0.0,1
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,76,2,63057,539,31528.5,7.0,0.5,1.0,2
1,1,0,2,2,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,45,5,37042,207,7408.4,4.5,2.0,0.0,3
0,1,0,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,52,5,99928,357,19985.6,6.735849056603773,2.0,0.0,3
0,1,1,0,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,84,1,118788,253,118788.0,2.976470588235294,0.5,1.0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,23,3,18232,200,6077.333333333333,8.333333333333334,0.5,0.0,1
1,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,33,1,19067,359,19067.0,10.558823529411764,0.0,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,21,5,21250,486,4250.0,22.09090909090909,0.5,0.0,4
0,1,1,1,1,0,0,0,0,0,0,0,1,0,2.0,1,0,0,0,39,2,29288,485,14644.0,12.125,0.5,1.0,4
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,36,5,18838,187,3767.6,5.054054054054054,0.0,0.0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,28,3,27664,259,9221.333333333334,8.931034482758621,0.5,0.0,1
1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,34,4,23692,573,5923.0,16.37142857142857,0.5,0.0,4
1,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,28,5,30267,365,6053.4,12.586206896551724,1.0,0.0,4
1,1,1,0,2,1,0,0,0,0,0,0,0,0,2.0,0,0,1,0,42,3,60033,183,20011.0,4.255813953488372,0.0,1.0,2
0,1,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,62,2,43583,326,21791.5,5.174603174603175,0.0,1.0,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,23,3,17392,203,5797.333333333333,8.458333333333334,0.5,0.0,1
1,1,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,52,2,80120,401,40060.0,7.566037735849057,0.0,1.0,2
0,1,1,1,2,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,57,6,119473,157,19912.166666666668,2.706896551724138,1.5,1.0,3
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,30,2,28178,103,14089.0,3.3225806451612905,0.5,0.0,1
1,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,69,3,124207,326,41402.333333333336,4.6571428571428575,1.0,1.0,3
1,1,0,2,2,1,0,0,0,0,0,0,0,0,2.0,0,1,0,0,43,3,24402,174,8134.0,3.9545454545454546,1.0,0.0,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,22,1,18461,313,18461.0,13.608695652173912,0.5,0.0,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,23,4,20760,518,5190.0,21.583333333333332,0.5,0.0,4
0,1,1,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,46,5,68680,481,13736.0,10.23404255319149,0.0,1.0,2
0,0,0,0,2,0,0,0,0,0,1,0,0,0,2.0,0,0,0,1,42,5,103981,161,20796.2,3.744186046511628,1.0,0.0,1
1,0,1,0,2,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,47,1,91804,263,91804.0,5.479166666666667,0.5,0.0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,0,0,1,31,1,30578,199,30578.0,6.21875,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,23,4,23331,451,5832.75,18.791666666666668,0.5,0.0,4
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,55,2,81757,75,40878.5,1.3392857142857142,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,21,3,16852,168,5617.333333333333,7.636363636363637,0.5,0.0,1
1,0,1,0,2,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,42,1,49370,100,49370.0,2.3255813953488373,1.0,0.0,1
0,1,1,1,2,0,0,0,0,0,0,0,1,0,,0,0,1,0,79,2,55591,354,27795.5,4.425,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,0,0,28,5,29928,36,5985.6,1.2413793103448276,0.5,0.0,1
0,1,1,2,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,64,2,53721,339,26860.5,5.2153846153846155,1.0,1.0,3
1,1,1,2,1,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,41,3,27718,242,9239.333333333334,5.761904761904762,1.0,1.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,0,0,25,5,24131,275,4826.2,10.576923076923077,0.5,0.0,4
0,0,0,2,2,0,0,1,0,0,0,0,0,0,,0,0,1,0,89,2,32304,364,16152.0,4.044444444444444,2.0,,3
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,0,1,25,3,30856,421,10285.333333333334,16.192307692307693,0.5,0.0,4
0,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,85,2,55450,398,27725.0,4.627906976744186,1.5,0.0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,1,0,36,2,21226,142,10613.0,3.8378378378378377,1.0,0.0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,0,2.0,0,1,0,0,39,3,28875,334,9625.0,8.35,0.5,1.0,1
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,51,2,29539,314,14769.5,6.038461538461538,0.5,1.0,2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,28,3,20761,130,6920.333333333333,4.482758620689655,0.5,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,24,3,18099,297,6033.0,11.88,0.5,0.0,4
1,1,1,2,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,46,4,32529,459,8132.25,9.76595744680851,1.5,1.0,3
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0,0,1,0,28,3,20100,395,6700.0,13.620689655172415,1.0,0.0,4
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0,0,1,0,36,5,26742,250,5348.4,6.756756756756757,0.5,0.0,1
0,1,1,1,2,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,56,5,59943,210,11988.6,3.6842105263157894,0.5,1.0,2
1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,0,1,0,0,34,4,20827,534,5206.75,15.257142857142858,1.0,0.0,4
1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,0,0,1,0,35,5,30985,90,6197.0,2.5,0.0,0.0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,35,1,25229,252,25229.0,7.0,1.0,0.0,1
1,0,0,0,2,0,0,0,0,0,0,1,0,0,0.0,0,0,1,0,50,1,63551,405,63551.0,7.9411764705882355,1.0,0.0,0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,32,1,26497,412,26497.0,12.484848484848484,0.0,0.0,4
0,0,1,0,1,0,0,0,0,1,0,0,0,0,2.0,0,1,0,0,41,3,67290,288,22430.0,6.857142857142857,0.5,0.0,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,1,0,25,4,22530,160,5632.5,6.153846153846154,0.5,0.0,1
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,57,1,50019,281,50019.0,4.844827586206897,0.0,0.0,0
1,1,0,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,46,2,99727,596,49863.5,12.680851063829786,1.0,0.0,2
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,65,5,38407,146,7681.4,2.212121212121212,2.0,1.0,3
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,73,3,103841,599,34613.666666666664,8.094594594594595,0.5,1.0,2
0,1,0,0,2,0,0,0,0,0,0,0,0,1,,0,1,0,0,87,1,92739,426,92739.0,4.840909090909091,0.5,,0
1,1,1,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,57,4,45982,378,11495.5,6.517241379310345,1.0,1.0,2
0,1,1,2,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,52,5,22846,140,4569.2,2.641509433962264,2.0,1.0,3
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,46,3,102081,473,34027.0,10.063829787234043,0.5,1.0,2
0,1,0,1,2,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,56,4,37594,147,9398.5,2.5789473684210527,0.5,0.0,2
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,53,4,123200,540,30800.0,10.0,0.5,1.0,2
0,1,0,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,1,92,2,33263,173,16631.5,1.8602150537634408,1.5,0.0,3
1,0,1,0,2,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,43,1,49039,155,49039.0,3.522727272727273,0.0,0.0,0
0,1,0,2,2,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,67,2,60559,488,30279.5,7.176470588235294,2.0,0.0,3
1,1,0,2,2,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,51,2,119639,292,59819.5,5.615384615384615,1.0,0.0,3
1,1,1,1,1,0,0,0,0,1,0,0,0,0,2.0,1,0,0,0,36,2,31742,516,15871.0,13.945945945945946,1.0,1.0,4
